,gene_ID,gene_name
1825832,ENSG00000286731.1,RP11-831A10.3
1825836,ENSG00000137699.17,TRIM29
1826047,ENSG00000176984.6,AP000679.2
1826054,ENSG00000184232.9,OAF
1826084,ENSG00000137709.10,POU2F3
1826201,ENSG00000259541.5,RP11-778O17.4
1826215,ENSG00000181264.9,TLCD5
1826257,ENSG00000196914.9,ARHGEF12
1826605,ENSG00000274303.1,7SK
1826608,ENSG00000149403.13,GRIK4
1826785,ENSG00000255006.1,ELOCP22
1826788,ENSG00000250493.2,RP11-640N11.2
1826792,ENSG00000254735.1,HMGB1P42
1826795,ENSG00000154114.13,TBCEL
1826964,ENSG00000285509.1,TBCEL-TECTA
1826997,ENSG00000109927.11,TECTA
1827203,ENSG00000254515.1,RP11-775A1.2
1827206,ENSG00000244400.2,RPS4XP12
1827209,ENSG00000109929.10,SC5D
1827289,ENSG00000232460.4,BMPR1AP2
1827292,ENSG00000271022.1,RP11-142I2.1
1827295,ENSG00000246790.2,RP11-730K11.1
1827302,ENSG00000137642.13,SORL1
1827666,ENSG00000286044.1,RP11-344F5.1
1827683,ENSG00000286023.1,RP11-166D19.3
1827688,ENSG00000252556.1,RNU6-256P
1827691,ENSG00000286497.1,RP11-166D19.4
1827695,ENSG00000255248.9,MIR100HG
1828130,ENSG00000207971.1,MIR125B1
1828133,ENSG00000259571.2,BLID
1828141,ENSG00000198975.2,MIRLET7A2
1828144,ENSG00000207994.1,MIR100
1828147,ENSG00000255015.1,RP11-716H6.1
1828151,ENSG00000255219.1,RP11-716H6.2
1828156,ENSG00000252776.1,RNU4ATAC10P
1828159,ENSG00000253035.1,RNU4ATAC5P
1828162,ENSG00000223265.1,RNU6-592P
1828165,ENSG00000254572.2,GLULP3
1828168,ENSG00000254935.1,RP11-266E8.2
1828171,ENSG00000154127.10,UBASH3B
1828236,ENSG00000286341.1,RP11-811I7.3
1828240,ENSG00000239079.1,ENSG10010134276.1
1828243,ENSG00000285909.1,RP11-811I7.2
1828252,ENSG00000109943.9,CRTAM
1828298,ENSG00000109944.11,JHY
1828359,ENSG00000199709.1,RNU4-23P
1828362,ENSG00000254944.1,ATP5PBP5
1828365,ENSG00000188909.5,BSX
1828377,ENSG00000213184.3,RP11-335F8.2
1828380,ENSG00000243669.2,RPL34P23
1828383,ENSG00000244641.2,RPS26P43
1828387,ENSG00000233541.4,RPL31P47
1828390,ENSG00000109971.14,HSPA8
1828679,ENSG00000200879.1,SNORD14E
1828682,ENSG00000207118.1,SNORD14D
1828685,ENSG00000202252.1,SNORD14C
1828688,ENSG00000288061.1,RP11-762B21.7
1828693,ENSG00000166250.12,CLMP
1828729,ENSG00000255342.1,RP11-762B21.5
1828732,ENSG00000254710.2,CTD-2216M2.1
1828739,ENSG00000200496.1,U8
1828742,ENSG00000254823.2,LINC02727
1828758,ENSG00000254407.1,PHBP17
1828761,ENSG00000023171.19,GRAMD1B
1829265,ENSG00000265357.1,MIR4493
1829268,ENSG00000254449.1,SF3A3P2
1829271,ENSG00000166257.10,SCN3B
1829407,ENSG00000254467.2,RP11-634B22.4
1829413,ENSG00000166261.11,ZNF202
1829526,ENSG00000221931.3,OR6X1
1829533,ENSG00000200197.1,RNU1-21P
1829536,ENSG00000196099.5,OR6M1
1829543,ENSG00000254613.2,OR6M2P
1829549,ENSG00000254430.1,OR6M3P
1829552,ENSG00000204300.7,TMEM225
1829577,ENSG00000181518.4,OR8D4
1829594,ENSG00000171014.3,OR4D5
1829601,ENSG00000181499.3,OR6T1
1829608,ENSG00000196248.6,OR10S1
1829616,ENSG00000198674.3,OR10G6
1829623,ENSG00000226461.3,OR10G5P
1829626,ENSG00000254737.3,OR10G4
1829647,ENSG00000236981.1,OR10G9
1829654,ENSG00000234560.5,OR10G8
1829671,ENSG00000182634.9,OR10G7
1829681,ENSG00000213182.4,OR10D5P
1829684,ENSG00000186268.4,OR10D4P
1829687,ENSG00000213181.3,OR10N1P
1829697,ENSG00000110002.16,VWA5A
1829862,ENSG00000196403.4,OR10D1P
1829865,ENSG00000197309.4,OR10D3
1829891,ENSG00000239426.4,OR8F1P
1829894,ENSG00000255425.6,OR8G3P
1829913,ENSG00000181214.8,OR8G2P
1829918,ENSG00000276316.1,OR8G7P
1829922,ENSG00000197849.7,OR8G1
1829934,ENSG00000255298.5,OR8G5
1829951,ENSG00000255116.2,SLC5A4P1
1829954,ENSG00000196341.3,OR8D1
1829986,ENSG00000279116.3,OR8D2
1829993,ENSG00000254976.1,OR8B7P
1829996,ENSG00000255225.1,OR8B6P
1829999,ENSG00000255030.1,OR8B5P
1830002,ENSG00000227737.3,OR8B1P
1830008,ENSG00000229254.1,OR8C1P
1830011,ENSG00000284680.3,OR8B2
1830021,ENSG00000284609.2,OR8B3
1830031,ENSG00000255048.1,OR8X1P
1830034,ENSG00000285561.1,RP11-164A10.7
1830039,ENSG00000280090.3,OR8B4
1830046,ENSG00000197125.3,OR8B8
1830065,ENSG00000255510.1,OR8A2P
1830068,ENSG00000229386.3,OR8B9P
1830074,ENSG00000254646.1,OR8B10P
1830077,ENSG00000255315.1,OR8A3P
1830080,ENSG00000254937.1,RP11-728D14.6
1830083,ENSG00000170953.4,OR8B12
1830094,ENSG00000196119.8,OR8A1
1830122,ENSG00000255341.1,OR8Q1P
1830125,ENSG00000154143.3,PANX3
1830139,ENSG00000154144.13,TBRG1
1830262,ENSG00000110013.13,SIAE
1830357,ENSG00000200278.1,RNA5SP352
1830360,ENSG00000064199.7,SPA17
1830399,ENSG00000154146.13,NRGN
1830426,ENSG00000255045.1,RP11-677M14.2
1830431,ENSG00000019102.12,VSIG2
1830468,ENSG00000149564.12,ESAM
1830540,ENSG00000250073.3,RP11-677M14.3
1830550,ENSG00000120458.13,MSANTD2
1830638,ENSG00000279342.2,RP11-677M14.8
1830643,ENSG00000254509.1,RP11-677M14.6
1830646,ENSG00000245498.7,RP11-677M14.7
1830733,ENSG00000254941.1,RP11-677M14.5
1830736,ENSG00000154134.15,ROBO3
1831002,ENSG00000254568.1,RP11-664I21.5
1831006,ENSG00000154133.15,ROBO4
1831134,ENSG00000254943.1,RP11-664I21.6
1831138,ENSG00000165478.7,HEPACAM
1831164,ENSG00000221932.6,HEPN1
1831172,ENSG00000285825.2,CCDC15-DT
1831185,ENSG00000149548.15,CCDC15
1831268,ENSG00000134955.12,SLC37A2
1831404,ENSG00000150433.10,TMEM218
1831630,ENSG00000187686.4,KRT18P59
1831636,ENSG00000255475.1,RP11-687M24.4
1831640,ENSG00000254880.1,PKNOX2-AS1
1831645,ENSG00000165495.16,PKNOX2
1831812,ENSG00000259290.1,RP11-687M24.7
1831820,ENSG00000254932.2,RP11-687M24.8
1831824,ENSG00000222844.1,RNU6-321P
1831827,ENSG00000149557.14,FEZ1
1831969,ENSG00000255537.1,AP000708.1
1831973,ENSG00000149547.15,EI24
1832245,ENSG00000222297.1,RNU6-1156P
1832248,ENSG00000134910.14,STT3A
1832513,ENSG00000149554.14,CHEK1
1832859,ENSG00000252255.1,RNU2-35P
1832862,ENSG00000134940.14,ACRV1
1832919,ENSG00000171053.10,PATE1
1832951,ENSG00000196844.9,PATE2
1832976,ENSG00000236027.3,PATE3
1832988,ENSG00000237353.7,PATE4
1833012,ENSG00000260209.1,RP11-680F20.10
1833018,ENSG00000198331.11,HYLS1
1833054,ENSG00000110060.9,PUS3
1833108,ENSG00000255027.2,RP11-680F20.9
1833117,ENSG00000109832.14,DDX25
1833281,ENSG00000254790.1,RP11-680F20.4
1833284,ENSG00000283703.2,VSIG10L2
1833324,ENSG00000064309.16,CDON
1833720,ENSG00000254759.1,NAP1L1P1
1833723,ENSG00000261257.1,RP11-673E11.2
1833726,ENSG00000287666.1,RP11-673E11.3
1833731,ENSG00000254833.1,RP11-50B3.2
1833735,ENSG00000254771.1,RP11-50B3.1
1833738,ENSG00000165526.9,RPUSD4
1833820,ENSG00000254694.1,RP11-50B3.4
1833824,ENSG00000197798.9,FAM118B
1833969,ENSG00000222067.1,RNU4-86P
1833972,ENSG00000240098.3,RN7SL351P
1833975,ENSG00000182934.12,SRPRA
1834061,ENSG00000110074.11,FOXRED1
1834248,ENSG00000243607.3,RPL35AP26
1834251,ENSG00000150455.14,TIRAP
1834339,ENSG00000254905.1,RP11-712L6.7
1834343,ENSG00000255062.1,RP11-712L6.5
1834350,ENSG00000110063.10,DCPS
1834395,ENSG00000280832.1,GSEC
1834403,ENSG00000110080.20,ST3GAL4
1834939,ENSG00000278215.1,RP11-712L6.8
1834942,ENSG00000149571.12,KIRREL3
1835080,ENSG00000257271.1,KIRREL3-AS1
1835084,ENSG00000254607.2,RP11-115C10.1
1835091,ENSG00000254938.1,RP11-688I9.4
1835095,ENSG00000279358.1,RP11-688I9.5
1835098,ENSG00000254960.2,KIRREL3-AS2
1835107,ENSG00000266215.1,MIR3167
1835110,ENSG00000255317.1,RP11-688I9.2
1835114,ENSG00000218109.6,KIRREL3-AS3
1835119,ENSG00000255087.4,RP11-168K9.1
1835321,ENSG00000272642.2,CTD-2234N14.1
1835334,ENSG00000273409.3,LINC02712
1835343,ENSG00000222774.1,RN7SKP121
1835346,ENSG00000223315.1,RN7SKP279
1835349,ENSG00000254591.1,RP11-822P1.1
1835352,ENSG00000254612.2,DNAJB6P1
1835355,ENSG00000273415.3,LINC02725
1835405,ENSG00000272575.7,LINC02098
1835426,ENSG00000134954.14,ETS1
1835545,ENSG00000276176.1,MIR6090
1835548,ENSG00000254588.1,ETS1-AS1
1835554,ENSG00000245008.4,RP11-744N12.3
1835575,ENSG00000151702.17,FLI1
1835730,ENSG00000254703.2,SENCR
1835735,ENSG00000151704.16,KCNJ1
1835793,ENSG00000255369.1,RP11-740D6.3
1835796,ENSG00000120457.12,KCNJ5
1835830,ENSG00000174370.11,C11orf45
1835857,ENSG00000120471.16,TP53AIP1
1835917,ENSG00000134909.19,ARHGAP32
1836162,ENSG00000212597.1,RNU6-876P
1836165,ENSG00000206847.1,Y_RNA
1836168,ENSG00000199260.1,RNU6-874P
1836171,ENSG00000255259.2,ZNF123P
1836174,ENSG00000043039.7,BARX2
1836190,ENSG00000240121.1,RPS27P20
1836193,ENSG00000281386.1,RP11-237N19.3
1836197,ENSG00000281097.1,LINC01395
1836203,ENSG00000287426.1,RP11-507F16.5
1836209,ENSG00000255188.1,RP11-507F16.1
1836212,ENSG00000151715.8,TMEM45B
1836261,ENSG00000170322.15,NFRKB
1836631,ENSG00000170325.16,PRDM10
1836918,ENSG00000233220.3,LINC00167
1836921,ENSG00000255057.1,RP11-567M21.3
1836924,ENSG00000255262.3,ELOBP2
1836927,ENSG00000255535.2,RP11-679I18.4
1836930,ENSG00000084234.18,APLP2
1837314,ENSG00000244451.1,RPL34P21
1837317,ENSG00000274197.1,U4
1837320,ENSG00000149418.11,ST14
1837384,ENSG00000196323.14,ZBTB44
1837537,ENSG00000255358.1,NDUFAF2P2
1837541,ENSG00000255220.1,DDX18P5
1837544,ENSG00000272412.2,RN7SL778P
1837547,ENSG00000175773.13,ZBTB44-DT
1837576,ENSG00000134917.10,ADAMTS8
1837605,ENSG00000166106.4,ADAMTS15
1837627,ENSG00000255155.1,RP11-535N6.2
1837630,ENSG00000236616.3,BAK1P2
1837633,ENSG00000274999.1,MIR8052
1837636,ENSG00000175728.4,LINC02873
1837641,ENSG00000288013.1,RP11-890B15.4
1837646,ENSG00000255352.1,PPP1R10P1
1837649,ENSG00000254842.6,LINC02551
1837663,ENSG00000120451.11,SNX19
1837840,ENSG00000255455.2,RP11-890B15.3
1837843,ENSG00000242673.3,RN7SL167P
1837846,ENSG00000236129.1,AP002856.4
1837850,ENSG00000227125.1,AP002856.6
1837854,ENSG00000237612.1,AP002856.7
1837858,ENSG00000231698.2,AP002856.5
1837865,ENSG00000182667.15,NTM
1838105,ENSG00000252351.1,RNU6ATAC12P
1838108,ENSG00000237654.6,AP003025.2
1838126,ENSG00000285980.2,RP11-217L21.1
1838138,ENSG00000224795.3,NTM-AS1
1838148,ENSG00000271624.1,RP11-651K21.1
1838151,ENSG00000238117.1,AP004372.1
1838155,ENSG00000224700.2,RP11-697E14.2
1838159,ENSG00000238262.1,NTM-IT
1838163,ENSG00000279090.1,RP11-684N3.1
1838166,ENSG00000183715.14,OPCML
1838284,ENSG00000283489.1,U6
1838287,ENSG00000279497.1,RP11-654C20.1
1838290,ENSG00000255371.1,OPCML-IT2
1838294,ENSG00000279711.1,AP004782.1
1838297,ENSG00000279189.1,RP11-861E23.2
1838300,ENSG00000254896.1,OPCML-IT1
1838304,ENSG00000287068.1,RP11-138O22.1
1838308,ENSG00000255258.2,LINC02743
1838313,ENSG00000166118.8,SPATA19
1838352,ENSG00000213153.3,RP11-259P6.3
1838355,ENSG00000080854.16,IGSF9B
1838482,ENSG00000284020.1,MIR4697
1838485,ENSG00000255406.3,LINC02730
1838505,ENSG00000204241.8,LINC02731
1838542,ENSG00000254648.1,RP11-713P17.4
1838546,ENSG00000166086.13,JAM3
1838639,ENSG00000254481.1,PTP4A2P2
1838642,ENSG00000151503.13,NCAPD3
1838960,ENSG00000254616.1,RP11-700F16.2
1838963,ENSG00000255348.1,RP11-700F16.3
1838967,ENSG00000151502.11,VPS26B
1839035,ENSG00000151500.15,THYN1
1839138,ENSG00000151498.12,ACAD8
1839312,ENSG00000166105.16,GLB1L3
1839446,ENSG00000254442.1,AP000859.4
1839449,ENSG00000149328.15,GLB1L2
1839574,ENSG00000109956.13,B3GAT1
1839637,ENSG00000255545.8,B3GAT1-DT
1839677,ENSG00000254573.1,AP004550.1
1839682,ENSG00000286374.1,RP11-469N6.5
1839686,ENSG00000254989.1,RP11-469N6.3
1839690,ENSG00000285640.1,RP11-469N6.4
1839697,ENSG00000255344.2,LINC02706
1839717,ENSG00000251226.1,LINC02714
1839721,ENSG00000287251.1,RP11-555G19.4
1839725,ENSG00000255327.1,LINC02697
1839729,ENSG00000279046.1,RP11-555G19.2
1839732,ENSG00000285735.2,LINC02717
1839742,ENSG00000255512.2,LINC02684
1839751,ENSG00000256263.1,DDX11L8
1839757,ENSG00000226210.3,WASH8P
1839770,ENSG00000249054.2,FAM138D
1839778,ENSG00000120645.12,IQSEC3
1839855,ENSG00000256948.1,RP11-598F7.3
1839859,ENSG00000249695.6,RP11-598F7.4
1839879,ENSG00000256694.1,RP11-598F7.5
1839883,ENSG00000256540.1,RP11-598F7.6
1839891,ENSG00000111181.13,SLC6A12
1840153,ENSG00000255671.1,RP11-283I3.1
1840157,ENSG00000256577.2,SLC6A12-AS1
1840162,ENSG00000010379.16,SLC6A13
1840309,ENSG00000255746.1,RP11-283I3.4
1840314,ENSG00000261799.1,RP11-283I3.6
1840317,ENSG00000073614.13,KDM5A
1840458,ENSG00000120647.10,CCDC77
1840641,ENSG00000139044.12,B4GALNT3
1840759,ENSG00000171840.13,NINJ2
1840824,ENSG00000256020.1,RP5-1154L15.2
1840828,ENSG00000238370.1,RNU7-103P
1840831,ENSG00000255825.1,RP5-1154L15.1
1840835,ENSG00000177406.5,NINJ2-AS1
1840865,ENSG00000256672.1,LINC02455
1840870,ENSG00000060237.19,WNK1
1841377,ENSG00000221439.1,RNU4ATAC16P
1841380,ENSG00000285704.1,RP11-388A16.2
1841384,ENSG00000002016.18,RAD52
1841697,ENSG00000250132.6,RP11-359B12.2
1841712,ENSG00000082805.20,ERC1
1842291,ENSG00000275811.1,HTR1DP1
1842295,ENSG00000249028.2,RP5-951N9.1
1842299,ENSG00000267285.1,RP5-951N9.2
1842303,ENSG00000249628.3,LINC00942
1842307,ENSG00000111186.13,WNT5B
1842407,ENSG00000171823.7,FBXL14
1842420,ENSG00000266043.1,MIR3649
1842423,ENSG00000006831.10,ADIPOR2
1842467,ENSG00000271500.1,RP11-288K12.1
1842471,ENSG00000285627.1,RP11-21K20.4
1842476,ENSG00000243663.1,RPS4XP14
1842479,ENSG00000151062.15,CACNA2D4
1843292,ENSG00000287698.1,RP11-21K20.5
1843297,ENSG00000166159.11,LRTM2
1843391,ENSG00000256706.1,RP5-1096D14.3
1843395,ENSG00000235049.1,LINC00940
1843399,ENSG00000151065.14,DCP1B
1843491,ENSG00000151067.23,CACNA1C
1846938,ENSG00000203593.3,RP5-1096D14.6
1846942,ENSG00000256837.1,CACNA1C-IT1
1846946,ENSG00000278255.1,RP1-53O8.2
1846949,ENSG00000256025.2,CACNA1C-AS4
1846959,ENSG00000256721.1,CACNA1C-IT3
1846964,ENSG00000285555.1,RP5-977L1.2
1846969,ENSG00000285734.1,RP4-696F19.1
1846974,ENSG00000256769.1,CACNA1C-AS3
1846978,ENSG00000203648.3,AC007618.3
1846982,ENSG00000256271.1,CACNA1C-AS2
1846986,ENSG00000246627.6,CACNA1C-AS1
1846999,ENSG00000256150.2,ITFG2-AS1
1847012,ENSG00000283587.1,RP11-986G18.3
1847015,ENSG00000274659.2,LINC02371
1847026,ENSG00000256902.1,IQSEC3P1
1847029,ENSG00000255669.2,RP11-885B4.2
1847047,ENSG00000224438.3,RPL23AP14
1847050,ENSG00000256030.1,CBX3P4
1847057,ENSG00000004478.8,FKBP4
1847133,ENSG00000258325.2,ITFG2-AS1
1847143,ENSG00000258092.1,RP4-816N1.7
1847147,ENSG00000111203.13,ITFG2
1847379,ENSG00000053702.15,NRIP2
1847421,ENSG00000283297.2,TEX52
1847433,ENSG00000111206.13,FOXM1
1847567,ENSG00000171792.11,RHNO1
1847651,ENSG00000078246.17,TULP3
1847815,ENSG00000278356.1,RP11-372B4.3
1847819,ENSG00000252996.1,RNU6-1315P
1847822,ENSG00000197905.10,TEAD4
1847977,ENSG00000250899.3,RP11-253E3.3
1847980,ENSG00000234589.4,RP11-253E3.1
1847983,ENSG00000011105.14,TSPAN9
1848100,ENSG00000278469.1,Metazoa_SRP
1848103,ENSG00000256197.1,TSPAN9-IT1
1848107,ENSG00000275850.1,RP11-543P15.3
1848110,ENSG00000227081.5,RP11-543P15.1
1848113,ENSG00000250770.3,RP5-1063M23.3
1848141,ENSG00000287712.1,RP5-1063M23.4
1848146,ENSG00000236908.2,LINC02827
1848154,ENSG00000257048.1,LINC02417
1848159,ENSG00000111218.12,PRMT8
1848233,ENSG00000256691.1,RP11-476M19.3
1848237,ENSG00000243507.1,RP11-476M19.1
1848240,ENSG00000287243.2,THCAT155
1848251,ENSG00000130038.10,CRACR2A
1848376,ENSG00000280202.1,RP5-1180D12.1
1848379,ENSG00000222338.1,RNU6-174P
1848382,ENSG00000283138.1,RP3-488M23.3
1848389,ENSG00000111224.14,PARP11
1848533,ENSG00000118976.5,OTUD4P1
1848536,ENSG00000256862.3,PARP11-AS1
1848558,ENSG00000256969.2,RP11-320N7.2
1848576,ENSG00000256356.1,HSPA8P5
1848579,ENSG00000242444.3,RP11-320N7.1
1848585,ENSG00000255920.3,CCND2-AS1
1848611,ENSG00000118971.9,CCND2
1848695,ENSG00000285901.2,RP11-388F6.5
1848750,ENSG00000078237.7,TIGAR
1848794,ENSG00000213970.4,RP11-264F23.1
1848800,ENSG00000118972.3,FGF23
1848815,ENSG00000111241.3,FGF6
1848837,ENSG00000047621.12,C12orf4
1848982,ENSG00000111247.15,RAD51AP1
1849233,ENSG00000010219.13,DYRK4
1849433,ENSG00000256748.1,RP11-234B24.5
1849436,ENSG00000272921.1,RP11-500M8.7
1849454,ENSG00000111254.8,AKAP3
1849512,ENSG00000256799.1,RP11-500M8.6
1849516,ENSG00000256381.1,RP11-500M8.4
1849520,ENSG00000139180.11,NDUFA9
1849603,ENSG00000255639.3,RP11-234B24.6
1849661,ENSG00000255474.1,GAU1
1849667,ENSG00000130035.9,GALNT8
1849725,ENSG00000256988.2,RP11-234B24.4
1849738,ENSG00000151079.7,KCNA6
1849746,ENSG00000255608.1,RP3-377H17.2
1849750,ENSG00000286866.1,RP3-377H17.4
1849754,ENSG00000287835.1,RP3-377H17.5
1849758,ENSG00000256654.4,RP11-429A20.3
1849884,ENSG00000111262.6,KCNA1
1849913,ENSG00000284513.1,RP3-377H17.3
1849918,ENSG00000255996.1,RP11-429A20.2
1849921,ENSG00000130037.5,KCNA5
1849929,ENSG00000285523.1,RP11-429A20.5
1849933,ENSG00000256115.6,LINC02443
1850016,ENSG00000256417.1,RP11-1038A11.3
1850026,ENSG00000256146.1,RP11-319E16.2
1850029,ENSG00000256218.1,RP11-1038A11.2
1850032,ENSG00000255983.1,RP11-1038A11.1
1850039,ENSG00000185652.12,NTF3
1850073,ENSG00000047617.16,ANO2
1850421,ENSG00000255973.1,RP11-592H6.3
1850424,ENSG00000110799.14,VWF
1850590,ENSG00000240533.3,RN7SL69P
1850593,ENSG00000255775.1,RP3-454B23.1
1850598,ENSG00000010278.15,CD9
1850951,ENSG00000202318.1,Y_RNA
1850954,ENSG00000256103.2,ATP5MFP5
1850957,ENSG00000008323.16,PLEKHG6
1851160,ENSG00000067182.8,TNFRSF1A
1851362,ENSG00000265388.2,RN7SL391P
1851365,ENSG00000111319.13,SCNN1A
1851613,ENSG00000111321.11,LTBR
1851770,ENSG00000256433.3,RP1-102E24.8
1851779,ENSG00000213942.3,RP1-102E24.1
1851782,ENSG00000224906.3,SRP14P1
1851785,ENSG00000215039.7,CD27-AS1
1851885,ENSG00000139193.4,CD27
1851909,ENSG00000139192.12,TAPBPL
1851981,ENSG00000139190.17,VAMP1
1852062,ENSG00000276718.1,RP1-102E24.10
1852065,ENSG00000256913.1,RP1-102E24.6
1852068,ENSG00000111639.8,MRPL51
1852140,ENSG00000010292.13,NCAPD2
1852379,ENSG00000239002.3,SCARNA10
1852382,ENSG00000276232.1,SCARNA10
1852385,ENSG00000255966.1,RP5-940J5.3
1852389,ENSG00000111640.15,GAPDH
1852553,ENSG00000269968.1,RP5-940J5.9
1852557,ENSG00000010295.20,IFFO1
1852737,ENSG00000245667.2,RP5-940J5.8
1852741,ENSG00000111641.12,NOP2
1853186,ENSG00000285238.2,RP5-940J5.10
1853333,ENSG00000111642.16,CHD4
1855309,ENSG00000247853.2,RP5-940J5.6
1855313,ENSG00000251898.1,SCARNA11
1855316,ENSG00000184574.10,LPAR5
1855339,ENSG00000111644.8,ACRBP
1855448,ENSG00000111653.20,ING4
1855724,ENSG00000219410.6,RP4-761J14.8
1855732,ENSG00000126746.18,ZNF384
1855985,ENSG00000139200.14,PIANP
1856060,ENSG00000252186.1,RNU6-781P
1856063,ENSG00000270068.1,RP4-761J14.9
1856066,ENSG00000111652.10,COPS7A
1856415,ENSG00000269892.1,RP4-761J14.10
1856418,ENSG00000089693.11,MLF2
1856548,ENSG00000159335.18,PTMS
1856591,ENSG00000089692.9,LAG3
1856638,ENSG00000244532.1,RN7SL380P
1856641,ENSG00000010610.10,CD4
1856742,ENSG00000250510.8,GPR162
1856805,ENSG00000110811.20,P3H3
1856923,ENSG00000111664.11,GNB3
1857079,ENSG00000111665.12,CDCA3
1857188,ENSG00000111667.14,USP5
1857324,ENSG00000111669.15,TPI1
1857463,ENSG00000111671.10,SPSB2
1857511,ENSG00000240370.6,RPL13P5
1857530,ENSG00000010626.15,LRRC23
1857732,ENSG00000248593.3,DSTNP2
1857738,ENSG00000275703.1,U47924.32
1857741,ENSG00000111674.9,ENO2
1857942,ENSG00000111676.15,ATN1
1858000,ENSG00000111678.11,C12orf57
1858062,ENSG00000272173.1,U47924.31
1858065,ENSG00000238923.1,RNU7-1
1858068,ENSG00000111679.17,PTPN6
1858364,ENSG00000257084.1,MIR200CHG
1858368,ENSG00000207713.3,MIR200C
1858371,ENSG00000207708.1,MIR141
1858374,ENSG00000271969.1,U47924.29
1858377,ENSG00000215021.10,PHB2
1858632,ENSG00000238795.1,SCARNA12
1858635,ENSG00000126749.16,EMG1
1858712,ENSG00000111684.11,LPCAT3
1858880,ENSG00000182326.15,C1S
1859154,ENSG00000239701.1,RP3-461F17.1
1859157,ENSG00000257078.1,RP3-461F17.2
1859160,ENSG00000159403.18,C1R
1859366,ENSG00000139178.12,C1RL
1859491,ENSG00000205885.7,C1RL-AS1
1859524,ENSG00000139194.8,RBP5
1859569,ENSG00000200345.2,RNU6-485P
1859572,ENSG00000256967.1,RP11-273B20.1
1859580,ENSG00000139182.15,CLSTN3
1859752,ENSG00000285770.1,RP11-273B20.5
1859756,ENSG00000255572.1,RP11-273B20.3
1859764,ENSG00000139197.11,PEX5
1860205,ENSG00000256480.1,RP11-185H22.1
1860209,ENSG00000215009.5,ACSM4
1860245,ENSG00000177675.9,CD163L1
1860395,ENSG00000255836.1,RP11-157G21.2
1860398,ENSG00000177575.13,CD163
1860606,ENSG00000235868.3,GAPDHP31
1860609,ENSG00000256331.1,NIFKP3
1860612,ENSG00000255977.1,RP11-444J21.2
1860615,ENSG00000284327.1,RP11-444J21.5
1860618,ENSG00000284591.1,RP11-444J21.4
1860623,ENSG00000284522.1,RP11-444J21.6
1860626,ENSG00000285142.1,RP11-444J21.7
1860630,ENSG00000111701.7,APOBEC1
1860659,ENSG00000184344.4,GDF3
1860669,ENSG00000187569.3,DPPA3
1860683,ENSG00000198178.11,CLEC4C
1860774,ENSG00000205857.2,NANOGNB
1860801,ENSG00000201549.1,Y_RNA
1860804,ENSG00000111704.11,NANOG
1860848,ENSG00000199912.1,Y_RNA
1860851,ENSG00000173262.12,SLC2A14
1861230,ENSG00000287713.1,RP11-277J24.7
1861234,ENSG00000201663.1,Y_RNA
1861237,ENSG00000278459.1,Metazoa_SRP
1861240,ENSG00000241828.2,RP11-277J24.1
1861243,ENSG00000255885.1,RP11-815D16.1
1861246,ENSG00000176654.12,NANOGP1
1861259,ENSG00000255356.2,RP11-277E18.2
1861262,ENSG00000059804.16,SLC2A3
1861350,ENSG00000288043.1,RP11-69M1.9
1861354,ENSG00000206636.1,Y_RNA
1861357,ENSG00000240739.1,RP11-69M1.1
1861360,ENSG00000282080.1,RP11-69M1.8
1861364,ENSG00000255964.1,HSPD1P12
1861368,ENSG00000255581.1,RP11-69M1.4
1861371,ENSG00000065970.9,FOXJ2
1861428,ENSG00000171860.5,C3AR1
1861445,ENSG00000089818.18,NECAP1
1861782,ENSG00000279865.1,RP11-69M1.6
1861785,ENSG00000284697.1,RP11-266K4.15
1861799,ENSG00000111729.15,CLEC4A
1861869,ENSG00000235602.5,POU5F1P3
1861872,ENSG00000284393.1,RP11-266K4.16
1861887,ENSG00000256171.1,GCSHP4
1861891,ENSG00000196946.10,ZNF705A
1861948,ENSG00000226711.7,FAM66C
1862009,ENSG00000244050.2,DEFB109F
1862017,ENSG00000276417.1,RP11-266K4.13
1862020,ENSG00000275367.1,RP11-266K4.14
1862023,ENSG00000171847.11,FAM90A1
1862071,ENSG00000254016.3,ALG1L10P
1862077,ENSG00000164845.16,FAM86FP
1862095,ENSG00000215241.4,LINC02449
1862110,ENSG00000286895.1,RP11-90D4.7
1862119,ENSG00000256589.2,ENPP7P5
1862124,ENSG00000286504.1,RP11-90D4.8
1862128,ENSG00000226091.7,LINC00937
1862161,ENSG00000256552.2,RP11-113C12.4
1862167,ENSG00000256101.5,RP11-90D4.3
1862176,ENSG00000277952.1,RP11-90D4.4
1862179,ENSG00000242661.1,RPS3AP43
1862182,ENSG00000284687.1,RP11-90D4.6
1862185,ENSG00000284673.1,RP11-90D4.5
1862188,ENSG00000256136.1,RP11-113C12.8
1862191,ENSG00000238152.2,OR7E140P
1862194,ENSG00000214487.3,OR7E148P
1862197,ENSG00000177586.6,OR7E149P
1862200,ENSG00000205846.4,CLEC6A
1862218,ENSG00000243830.2,RP11-113C12.2
1862221,ENSG00000201780.1,RNU6-275P
1862224,ENSG00000166527.8,CLEC4D
1862257,ENSG00000246115.3,SUPT4H1P2
1862260,ENSG00000166523.8,CLEC4E
1862334,ENSG00000255801.1,RP11-561P12.5
1862339,ENSG00000238943.1,Y_RNA
1862342,ENSG00000252727.1,ENSG10010137144.1
